Point ID,Loss,points_0,points_1,points_2,points_Magnitude,RegionSize,RegionSpan,RegionType,SegmentationId
1094,0.943457,0.208115,0.978104,0.20828,1.02146,4607,2.02527,1,159
1095,2.37438,0.206897,0.978363,0.524823,1.12935,4607,2.02527,1,159
1096,1.96939,0.20568,0.978619,0.435232,1.09061,4607,2.02527,1,159
1097,3.03223,0.204462,0.978874,0.67035,1.2039,4607,2.02527,1,159
1098,0.981622,0.203244,0.979128,0.216723,1.02321,4607,2.02527,1,159
1099,1.08341,0.202026,0.97938,0.239239,1.02822,4607,2.02527,1,159
1100,0.681225,0.200807,0.979631,0.15027,1.01123,4607,2.02527,1,159
1101,0.856038,0.199588,0.97988,0.188941,1.01769,4607,2.02527,1,159
1102,1.45547,0.198369,0.980127,0.321546,1.05042,4607,2.02527,1,159
1103,4.35466,0.197149,0.980373,0.962893,1.38822,4607,2.02527,1,159
1104,1.2434,0.195929,0.980618,0.274632,1.03703,4607,2.02527,1,159
1105,3.5248,0.194709,0.980861,0.779316,1.26781,4607,2.02527,1,159
1106,2.72872,0.193488,0.981103,0.60321,1.16785,4607,2.02527,1,159
1107,1.10168,0.192268,0.981343,0.243281,1.02917,4607,2.02527,1,159
1108,0.75256,0.191046,0.981581,0.16605,1.01369,4607,2.02527,1,159
1109,1.19012,0.189825,0.981818,0.262846,1.03397,4607,2.02527,1,159
1110,2.25884,0.188603,0.982053,0.499265,1.11771,4607,2.02527,1,159
1111,1.57197,0.187381,0.982287,0.347317,1.0586,4607,2.02527,1,159
1112,0.909169,0.186159,0.98252,0.200695,1.01994,4607,2.02527,1,159
1113,1.21105,0.184936,0.98275,0.267477,1.03515,4607,2.02527,1,159
1114,2.15031,0.183714,0.98298,0.475256,1.10719,4607,2.02527,1,159
1115,0.71397,0.18249,0.983208,0.157514,1.01233,4607,2.02527,1,159
1116,1.11701,0.181267,0.983434,0.246672,1.02997,4607,2.02527,1,159
1117,0.801973,0.180043,0.983659,0.176981,1.01554,4607,2.02527,1,159
1118,1.57992,0.178819,0.983882,0.349076,1.05918,4607,2.02527,1,159
1119,1.42701,0.177595,0.984104,0.315249,1.04851,4607,2.02527,1,159
1120,2.25475,0.17637,0.984324,0.498359,1.1173,4607,2.02527,1,159
1121,1.64416,0.175146,0.984543,0.363286,1.06394,4607,2.02527,1,159
1122,1.45885,0.17392,0.98476,0.322294,1.05065,4607,2.02527,1,159
1123,1.55124,0.172695,0.984975,0.342731,1.0571,4607,2.02527,1,159
1124,1.30219,0.171469,0.985189,0.287637,1.04055,4607,2.02527,1,159
1125,0.94563,0.170244,0.985402,0.208761,1.02156,4607,2.02527,1,159
1126,2.00526,0.169017,0.985613,0.443168,1.0938,4607,2.02527,1,159
1127,2.29541,0.167791,0.985823,0.507355,1.12134,4607,2.02527,1,159
1128,1.42126,0.166564,0.986031,0.313977,1.04813,4607,2.02527,1,159
1129,0.891575,0.165337,0.986237,0.196803,1.01918,4607,2.02527,1,159
1130,1.70781,0.16411,0.986442,0.377368,1.06883,4607,2.02527,1,159
1131,2.54027,0.162883,0.986645,0.56152,1.14687,4607,2.02527,1,159
1132,1.29535,0.161655,0.986847,0.286123,1.04013,4607,2.02527,1,159
1133,1.43293,0.160427,0.987048,0.316559,1.04891,4607,2.02527,1,159
1134,0.593438,0.159199,0.987247,0.13085,1.00852,39,1.95826,2,124
1135,1.02337,0.15797,0.987444,0.225958,1.02521,4607,2.02527,1,159
1136,0.907883,0.156742,0.98764,0.20041,1.01988,4607,2.02527,1,159
1137,1.45768,0.155513,0.987834,0.322033,1.05057,4607,2.02527,1,159
1138,1.37175,0.154284,0.988027,0.303025,1.0449,4607,2.02527,1,159
1139,0.87343,0.153054,0.988218,0.192789,1.01841,4607,2.02527,1,159
1140,0.772583,0.151825,0.988407,0.17048,1.01443,4607,2.02527,1,159
1141,1.20083,0.150595,0.988596,0.265215,1.03457,4607,2.02527,1,159
1142,0.59831,0.149365,0.988782,0.131928,1.00866,39,1.95826,2,124
1143,0.866928,0.148134,0.988967,0.19135,1.01814,4607,2.02527,1,159
1144,0.689852,0.146904,0.989151,0.152178,1.01151,4607,2.02527,1,159
1145,0.695733,0.145673,0.989333,0.153479,1.01171,4607,2.02527,1,159
1146,0.876304,0.144442,0.989513,0.193425,1.01853,4607,2.02527,1,159
1147,0.66553,0.14321,0.989692,0.146798,1.01072,4607,2.02527,1,159
1148,0.948067,0.141979,0.98987,0.2093,1.02167,4607,2.02527,1,159
1149,1.85928,0.140747,0.990046,0.410876,1.08112,4607,2.02527,1,159
1150,0.792558,0.139515,0.99022,0.174899,1.01518,4607,2.02527,1,159
1151,1.10134,0.138283,0.990393,0.243205,1.02915,4607,2.02527,1,159
1152,1.73115,0.137051,0.990564,0.38253,1.07067,4607,2.02527,1,159
1153,0.793049,0.135818,0.990734,0.175007,1.0152,4607,2.02527,1,159
1154,0.721131,0.134586,0.990902,0.159098,1.01258,4607,2.02527,1,159
1155,0.729655,0.133353,0.991069,0.160983,1.01287,4607,2.02527,1,159
1156,1.52516,0.132119,0.991234,0.336963,1.05525,4607,2.02527,1,159
1157,0.926223,0.130886,0.991397,0.204467,1.02069,4607,2.02527,1,159
1158,1.07589,0.129652,0.99156,0.237577,1.02783,4607,2.02527,1,159
1159,0.674241,0.128419,0.99172,0.148725,1.011,4607,2.02527,1,159
1160,1.14542,0.127185,0.991879,0.252958,1.0315,4607,2.02527,1,159
1161,0.953017,0.12595,0.992037,0.210395,1.02189,4607,2.02527,1,159
1162,0.82083,0.124716,0.992193,0.181153,1.01628,4607,2.02527,1,159
1163,0.98146,0.123481,0.992347,0.216687,1.02321,4607,2.02527,1,159
1164,0.751056,0.122247,0.9925,0.165718,1.01364,4607,2.02527,1,159
1165,0.798143,0.121012,0.992651,0.176134,1.01539,4607,2.02527,1,159
1166,0.65864,0.119777,0.992801,0.145274,1.0105,4607,2.02527,1,159
1167,0.676758,0.118541,0.992949,0.149282,1.01108,4607,2.02527,1,159
1168,0.618987,0.117306,0.993096,0.136502,1.00927,121,1.28633,2,168
1169,0.615063,0.11607,0.993241,0.135634,1.00916,121,1.28633,2,168
1170,0.785402,0.114834,0.993385,0.173316,1.01491,4607,2.02527,1,159
1171,0.820436,0.113598,0.993527,0.181066,1.01626,4607,2.02527,1,159
1172,0.664763,0.112362,0.993667,0.146628,1.01069,4607,2.02527,1,159
1173,0.741084,0.111126,0.993806,0.163512,1.01328,4607,2.02527,1,159
1174,0.56068,0.109889,0.993944,0.123604,1.00761,4,1.99621,2,147
1175,0.802682,0.108652,0.99408,0.177138,1.01557,4607,2.02527,1,159
1176,1.04907,0.107415,0.994214,0.231643,1.02648,4607,2.02527,1,159
1177,0.742219,0.106178,0.994347,0.163763,1.01332,4607,2.02527,1,159
1178,0.783433,0.104941,0.994478,0.17288,1.01483,4607,2.02527,1,159
1179,1.11322,0.103703,0.994608,0.245835,1.02977,4607,2.02527,1,159
1180,1.42609,0.102466,0.994736,0.315047,1.04845,4607,2.02527,1,159
1181,0.930004,0.101228,0.994863,0.205304,1.02086,4607,2.02527,1,159
1182,0.908087,0.0999903,0.994988,0.200456,1.01989,4607,2.02527,1,159
1183,0.589718,0.0987523,0.995112,0.130027,1.00842,39,1.95826,2,124
1184,0.741383,0.0975141,0.995234,0.163578,1.01329,4607,2.02527,1,159
1185,0.727538,0.0962758,0.995355,0.160515,1.0128,4607,2.02527,1,159
1186,1.31684,0.0950373,0.995474,0.290878,1.04145,4607,2.02527,1,159
1187,1.46183,0.0937987,0.995591,0.322953,1.05086,4607,2.02527,1,159
1188,1.26774,0.0925599,0.995707,0.280017,1.03846,4607,2.02527,1,159
1189,1.4788,0.091321,0.995822,0.326706,1.05202,4607,2.02527,1,159
1190,0.84103,0.0900819,0.995934,0.185621,1.01708,4607,2.02527,1,159
1191,2.01084,0.0888427,0.996046,0.444402,1.0943,4607,2.02527,1,159
1192,1.10339,0.0876033,0.996155,0.24366,1.02926,4607,2.02527,1,159
1193,0.71473,0.0863638,0.996264,0.157682,1.01236,4607,2.02527,1,159
1194,1.46981,0.0851242,0.99637,0.324719,1.0514,4607,2.02527,1,159
1195,1.01915,0.0838844,0.996476,0.225023,1.02501,4607,2.02527,1,159
1196,1.29974,0.0826446,0.996579,0.287096,1.0404,4607,2.02527,1,159
1197,0.922,0.0814046,0.996681,0.203533,1.0205,4607,2.02527,1,159
1198,0.570637,0.0801645,0.996782,0.125806,1.00788,12,1.7556,2,148
1199,0.862367,0.0789242,0.996881,0.190341,1.01795,4607,2.02527,1,159
1200,0.7671,0.0776839,0.996978,0.169267,1.01422,4607,2.02527,1,159
1201,0.714622,0.0764434,0.997074,0.157658,1.01235,4607,2.02527,1,159
1202,0.802754,0.0752028,0.997168,0.177154,1.01557,4607,2.02527,1,159
1203,0.783173,0.073962,0.997261,0.172822,1.01482,4607,2.02527,1,159
1204,1.29784,0.0727212,0.997352,0.286676,1.04028,4607,2.02527,1,159
1205,1.36972,0.0714803,0.997442,0.302577,1.04477,4607,2.02527,1,159
1206,0.870011,0.0702392,0.99753,0.192033,1.01827,4607,2.02527,1,159
1207,0.876023,0.0689979,0.997617,0.193362,1.01852,4607,2.02527,1,159
1208,0.646392,0.0677566,0.997702,0.142564,1.01011,4607,2.02527,1,159
1209,0.72116,0.0665153,0.997785,0.159104,1.01258,4607,2.02527,1,159
1210,1.03126,0.0652738,0.997867,0.227702,1.0256,4607,2.02527,1,159
1211,1.52293,0.0640322,0.997948,0.336469,1.05509,4607,2.02527,1,159
1212,1.61917,0.0627905,0.998027,0.357759,1.06207,4607,2.02527,1,159
1213,0.799158,0.0615487,0.998104,0.176359,1.01543,4607,2.02527,1,159
1214,0.909086,0.0603068,0.99818,0.200676,1.01994,4607,2.02527,1,159
1215,0.80341,0.0590649,0.998254,0.177299,1.0156,4607,2.02527,1,159
1216,2.12326,0.0578228,0.998327,0.469272,1.10463,4607,2.02527,1,159
1217,0.683285,0.0565807,0.998398,0.150726,1.0113,4607,2.02527,1,159
1218,0.562006,0.0553384,0.998468,0.123897,1.00765,4,1.99621,2,147
1219,0.826543,0.0540961,0.998536,0.182417,1.0165,4607,2.02527,1,159
1220,1.25668,0.0528537,0.998602,0.277569,1.03781,4607,2.02527,1,159
1221,0.592198,0.0516112,0.998667,0.130576,1.00849,39,1.95826,2,124
1222,0.814901,0.0503686,0.998731,0.179841,1.01604,4607,2.02527,1,159
1223,1.1832,0.0491259,0.998793,0.261315,1.03358,4607,2.02527,1,159
1224,1.77978,0.0478832,0.998853,0.393287,1.07456,4607,2.02527,1,159
1225,1.47335,0.0466404,0.998912,0.325501,1.05164,4607,2.02527,1,159
1226,1.05286,0.0453975,0.998969,0.232482,1.02667,4607,2.02527,1,159
1227,0.787335,0.0441545,0.999025,0.173743,1.01498,4607,2.02527,1,159
1228,1.26375,0.0429115,0.999079,0.279135,1.03823,4607,2.02527,1,159
1229,0.867665,0.0416685,0.999131,0.191513,1.01817,4607,2.02527,1,159
1230,0.712273,0.0404253,0.999183,0.157138,1.01227,4607,2.02527,1,159
1231,1.24376,0.0391821,0.999232,0.274711,1.03705,4607,2.02527,1,159
1232,0.644828,0.0379389,0.99928,0.142218,1.01006,4607,2.02527,1,159
1233,0.970506,0.0366955,0.999326,0.214264,1.0227,4607,2.02527,1,159
1234,0.744999,0.0354522,0.999371,0.164378,1.01342,4607,2.02527,1,159
1235,0.912182,0.0342087,0.999415,0.201361,1.02007,4607,2.02527,1,159
1236,0.836845,0.0329652,0.999457,0.184696,1.01691,4607,2.02527,1,159
1237,0.791356,0.0317217,0.999497,0.174633,1.01513,4607,2.02527,1,159
1238,3.74348,0.030478,0.999535,0.827691,1.2981,4607,2.02527,1,159
1239,0.863928,0.0292344,0.999573,0.190687,1.01802,4607,2.02527,1,159
1240,0.658917,0.0279907,0.999608,0.145335,1.01051,4607,2.02527,1,159
1241,1.81076,0.026747,0.999642,0.40014,1.07709,4607,2.02527,1,159
1242,3.10724,0.0255032,0.999675,0.686943,1.21321,4607,2.02527,1,159
1243,0.942596,0.0242594,0.999706,0.20809,1.02142,4607,2.02527,1,159
1244,0.960483,0.0230156,0.999735,0.212046,1.02223,4607,2.02527,1,159
1245,0.934912,0.0217717,0.999763,0.20639,1.02108,4607,2.02527,1,159
1246,1.53889,0.0205278,0.999789,0.339999,1.05622,4607,2.02527,1,159
1247,0.585503,0.0192838,0.999814,0.129095,1.0083,6,0.729303,2,150
1248,0.686043,0.0180399,0.999837,0.151336,1.01139,4607,2.02527,1,159
1249,0.717075,0.0167959,0.999859,0.158201,1.01244,4607,2.02527,1,159
1250,1.35984,0.0155519,0.999879,0.300391,1.04414,4607,2.02527,1,159
1251,1.04143,0.0143078,0.999898,0.229953,1.0261,4607,2.02527,1,159
1252,0.633251,0.0130637,0.999915,0.139657,1.0097,121,1.28633,2,168
1253,1.17862,0.0118195,0.99993,0.260302,1.03332,4607,2.02527,1,159
1254,0.840215,0.0105754,0.999944,0.185441,1.01705,4607,2.02527,1,159
1255,0.673891,0.00933129,0.999956,0.148648,1.01099,4607,2.02527,1,159
1256,1.00222,0.00808715,0.999967,0.22128,1.02419,4607,2.02527,1,159
1257,0.926377,0.00684299,0.999977,0.204501,1.0207,4607,2.02527,1,159
1258,0.83679,0.00559883,0.999984,0.184683,1.01691,4607,2.02527,1,159
1259,0.598937,0.00435466,0.999991,0.132067,1.00868,39,1.95826,2,124
1260,0.828697,0.00311048,0.999995,0.182893,1.01659,4607,2.02527,1,159
1261,0.982781,0.0018663,0.999998,0.216979,1.02327,4607,2.02527,1,159
1262,0.90896,0.000622111,1,0.200649,1.01993,4607,2.02527,1,159
1263,0.693002,-0.000622076,1,0.152875,1.01162,4607,2.02527,1,159
1264,0.756574,-0.00186626,0.999998,0.166938,1.01384,4607,2.02527,1,159
1265,1.11198,-0.00311045,0.999995,0.245559,1.02971,4607,2.02527,1,159
1266,0.652855,-0.00435462,0.999991,0.143994,1.01031,4607,2.02527,1,159
1267,1.92968,-0.0055988,0.999984,0.426449,1.08713,4607,2.02527,1,159
1268,0.863774,-0.00684296,0.999977,0.190653,1.01801,4607,2.02527,1,159
1269,0.649513,-0.00808723,0.999967,0.143255,1.01021,4607,2.02527,1,159
1270,0.970712,-0.00933137,0.999956,0.214309,1.02271,4607,2.02527,1,159
1271,1.08749,-0.0105755,0.999944,0.240142,1.02843,4607,2.02527,1,159
1272,1.29904,-0.0118196,0.99993,0.28694,1.04035,4607,2.02527,1,159
1273,0.722179,-0.0130637,0.999915,0.15933,1.01261,4607,2.02527,1,159
1274,1.55203,-0.0143078,0.999898,0.342907,1.05716,4607,2.02527,1,159
1275,1.07673,-0.0155518,0.999879,0.237762,1.02788,4607,2.02527,1,159
1276,1.65113,-0.0167958,0.999859,0.364828,1.06447,4607,2.02527,1,159
1277,1.2344,-0.0180398,0.999837,0.272641,1.0365,4607,2.02527,1,159
1278,0.83484,-0.0192838,0.999814,0.184252,1.01683,4607,2.02527,1,159
1279,1.27414,-0.0205278,0.999789,0.281432,1.03885,4607,2.02527,1,159
1280,0.640401,-0.0217717,0.999763,0.141239,1.00992,4607,2.02527,1,159
1281,0.9847,-0.0230155,0.999735,0.217404,1.02336,4607,2.02527,1,159
1282,1.21071,-0.0242594,0.999706,0.267401,1.03513,4607,2.02527,1,159
1283,0.906114,-0.0255032,0.999675,0.200019,1.01981,4607,2.02527,1,159
1284,1.04665,-0.0267471,0.999642,0.231108,1.02636,4607,2.02527,1,159
1285,0.579003,-0.0279908,0.999608,0.127657,1.00812,10,1.9169,2,149
1286,1.25084,-0.0292345,0.999573,0.276278,1.03746,4607,2.02527,1,159
1287,1.14227,-0.0304781,0.999535,0.25226,1.03133,4607,2.02527,1,159
1288,0.964368,-0.0317217,0.999497,0.212906,1.02241,4607,2.02527,1,159
1289,0.94336,-0.0329652,0.999457,0.208259,1.02146,4607,2.02527,1,159
1290,0.895483,-0.0342087,0.999415,0.197667,1.01935,4607,2.02527,1,159
1291,0.474136,-0.0354521,0.999371,0.104459,1.00544,0,1.52591,2,133
1292,1.35208,-0.0366955,0.999326,0.298673,1.04365,4607,2.02527,1,159
1293,0.894057,-0.0379388,0.99928,0.197352,1.01929,4607,2.02527,1,159
1294,1.32716,-0.0391821,0.999232,0.293162,1.04209,4607,2.02527,1,159
1295,1.79172,-0.0404253,0.999183,0.395929,1.07553,4607,2.02527,1,159
1296,1.76127,-0.0416684,0.999131,0.389194,1.07307,4607,2.02527,1,159
1297,0.966403,-0.0429115,0.999079,0.213356,1.02251,4607,2.02527,1,159
1298,1.36217,-0.0441545,0.999025,0.300906,1.04429,4607,2.02527,1,159
1299,2.06847,-0.0453976,0.998969,0.457151,1.09954,4607,2.02527,1,159
1300,1.24653,-0.0466404,0.998912,0.275324,1.03721,4607,2.02527,1,159
1301,2.55971,-0.0478832,0.998853,0.565821,1.14898,4607,2.02527,1,159
1302,0.632942,-0.049126,0.998793,0.139589,1.0097,121,1.28633,2,168
1303,0.833819,-0.0503686,0.998731,0.184026,1.01679,4607,2.02527,1,159
1304,0.815147,-0.0516112,0.998667,0.179896,1.01605,4607,2.02527,1,159
1305,1.09336,-0.0528537,0.998602,0.241441,1.02873,4607,2.02527,1,159
1306,0.722473,-0.0540961,0.998536,0.159395,1.01262,4607,2.02527,1,159
1307,1.49053,-0.0553384,0.998468,0.329302,1.05282,4607,2.02527,1,159
1308,1.08195,-0.0565806,0.998398,0.238917,1.02814,4607,2.02527,1,159
1309,3.32433,-0.0578228,0.998327,0.734968,1.24104,4607,2.02527,1,159
1310,0.979679,-0.0590648,0.998254,0.216293,1.02312,4607,2.02527,1,159
1311,1.1311,-0.0603068,0.99818,0.249789,1.03073,4607,2.02527,1,159
1312,1.86225,-0.0615487,0.998104,0.411531,1.08137,4607,2.02527,1,159
1313,1.02451,-0.0627905,0.998027,0.226209,1.02527,4607,2.02527,1,159
1314,0.896957,-0.0640322,0.997948,0.197993,1.01941,4607,2.02527,1,159
1315,1.27941,-0.0652739,0.997867,0.282597,1.03916,4607,2.02527,1,159
1316,0.767611,-0.0665153,0.997785,0.16938,1.01424,4607,2.02527,1,159
1317,2.5415,-0.0677567,0.997702,0.561792,1.147,4607,2.02527,1,159
1318,0.929207,-0.068998,0.997617,0.205127,1.02082,4607,2.02527,1,159
1319,0.754157,-0.0702392,0.99753,0.166404,1.01375,4607,2.02527,1,159
1320,1.03942,-0.0714802,0.997442,0.229509,1.026,4607,2.02527,1,159
1321,1.09254,-0.0727212,0.997352,0.24126,1.02869,4607,2.02527,1,159
1322,1.1929,-0.073962,0.997261,0.263461,1.03412,4607,2.02527,1,159
1323,1.2705,-0.0752027,0.997168,0.280627,1.03863,4607,2.02527,1,159
1324,2.20253,-0.0764433,0.997074,0.486808,1.1122,4607,2.02527,1,159
1325,1.85128,-0.0776838,0.996978,0.409106,1.08045,4607,2.02527,1,159
1326,0.963982,-0.0789242,0.996881,0.21282,1.0224,4607,2.02527,1,159
1327,0.882897,-0.0801644,0.996782,0.194883,1.01881,4607,2.02527,1,159
1328,1.41476,-0.0814046,0.996681,0.312539,1.0477,4607,2.02527,1,159
1329,2.84418,-0.0826446,0.996579,0.62875,1.18124,4607,2.02527,1,159
1330,1.34943,-0.0838845,0.996475,0.298087,1.04348,4607,2.02527,1,159
1331,1.50808,-0.0851243,0.99637,0.333184,1.05405,4607,2.02527,1,159
1332,0.815439,-0.0863639,0.996264,0.17996,1.01606,4607,2.02527,1,159
1333,1.81976,-0.0876034,0.996155,0.402132,1.07783,4607,2.02527,1,159
1334,0.941926,-0.0888427,0.996046,0.207941,1.02139,4607,2.02527,1,159
1335,0.975375,-0.0900819,0.995934,0.215341,1.02292,4607,2.02527,1,159
1336,1.3717,-0.0913209,0.995822,0.303015,1.0449,4607,2.02527,1,159
1337,1.24058,-0.0925599,0.995707,0.274009,1.03686,4607,2.02527,1,159
1338,1.24432,-0.0937986,0.995591,0.274836,1.03708,4607,2.02527,1,159
1339,1.25959,-0.0950373,0.995474,0.278213,1.03798,4607,2.02527,1,159
1340,0.580844,-0.0962757,0.995355,0.128064,1.00817,2,1.95197,2,165
1341,1.5928,-0.0975141,0.995234,0.351925,1.06012,4607,2.02527,1,159
1342,1.28894,-0.0987523,0.995112,0.284706,1.03974,4607,2.02527,1,159
1343,0.961229,-0.0999903,0.994988,0.212211,1.02227,4607,2.02527,1,159
1344,2.06194,-0.101228,0.994863,0.455707,1.09894,4607,2.02527,1,159
1345,0.699278,-0.102466,0.994736,0.154264,1.01183,4607,2.02527,1,159
1346,0.767898,-0.103704,0.994608,0.169443,1.01425,4607,2.02527,1,159
1347,0.884426,-0.104941,0.994478,0.195221,1.01888,4607,2.02527,1,159
1348,0.970592,-0.106178,0.994347,0.214283,1.0227,4607,2.02527,1,159
1349,0.730713,-0.107415,0.994214,0.161217,1.01291,4607,2.02527,1,159
1350,1.84379,-0.108652,0.99408,0.407449,1.07982,4607,2.02527,1,159
1351,0.913333,-0.109889,0.993944,0.201616,1.02012,4607,2.02527,1,159
1352,0.896498,-0.111125,0.993806,0.197892,1.01939,4607,2.02527,1,159
1353,0.956141,-0.112362,0.993667,0.211086,1.02204,4607,2.02527,1,159
1354,1.34411,-0.113598,0.993527,0.296911,1.04315,4607,2.02527,1,159
1355,1.30572,-0.114834,0.993385,0.288418,1.04076,4607,2.02527,1,159
1356,0.513516,-0.11607,0.993241,0.11317,1.00638,0,1.98515,2,173
1357,0.761126,-0.117306,0.993096,0.167945,1.014,4607,2.02527,1,159
1358,0.732597,-0.118541,0.992949,0.161634,1.01298,4607,2.02527,1,159
1359,0.782519,-0.119777,0.992801,0.172678,1.0148,4607,2.02527,1,159
1360,1.72415,-0.121012,0.992651,0.380981,1.07012,4607,2.02527,1,159
1361,1.7982,-0.122247,0.9925,0.397364,1.07606,4607,2.02527,1,159
1362,3.93243,-0.123481,0.992347,0.86949,1.32515,4607,2.02527,1,159
1363,0.782006,-0.124716,0.992192,0.172564,1.01478,4607,2.02527,1,159
1364,1.52601,-0.12595,0.992037,0.337149,1.05531,4607,2.02527,1,159
1365,2.63758,-0.127185,0.991879,0.583047,1.15756,4607,2.02527,1,159
1366,1.03443,-0.128419,0.99172,0.228404,1.02575,4607,2.02527,1,159
1367,0.90601,-0.129652,0.99156,0.199996,1.0198,4607,2.02527,1,159
1368,0.870596,-0.130886,0.991397,0.192162,1.0183,4607,2.02527,1,159
1369,1.06961,-0.132119,0.991234,0.236187,1.02751,4607,2.02527,1,159
1370,1.49178,-0.133353,0.991069,0.329577,1.05291,4607,2.02527,1,159
1371,2.18392,-0.134585,0.990902,0.48269,1.1104,4607,2.02527,1,159
1372,2.26597,-0.135818,0.990734,0.500841,1.11841,4607,2.02527,1,159
1373,1.47818,-0.137051,0.990564,0.32657,1.05197,4607,2.02527,1,159
1374,0.981567,-0.138283,0.990393,0.216711,1.02321,4607,2.02527,1,159
1375,0.864588,-0.139515,0.99022,0.190833,1.01805,4607,2.02527,1,159
1376,1.05694,-0.140747,0.990046,0.233384,1.02687,4607,2.02527,1,159
1377,1.32996,-0.141979,0.98987,0.293781,1.04226,4607,2.02527,1,159
1378,1.56718,-0.14321,0.989692,0.346258,1.05825,4607,2.02527,1,159
1379,1.76992,-0.144442,0.989513,0.391107,1.07376,4607,2.02527,1,159
1380,0.949545,-0.145673,0.989333,0.209627,1.02174,4607,2.02527,1,159
1381,1.69078,-0.146904,0.989151,0.3736,1.06751,4607,2.02527,1,159
1382,1.17527,-0.148134,0.988967,0.259561,1.03314,4607,2.02527,1,159
1383,1.24455,-0.149364,0.988782,0.274886,1.03709,4607,2.02527,1,159
1384,0.724292,-0.150595,0.988596,0.159797,1.01269,4607,2.02527,1,159
1385,1.74774,-0.151824,0.988407,0.3862,1.07198,4607,2.02527,1,159
1386,0.709423,-0.153054,0.988218,0.156508,1.01217,4607,2.02527,1,159
1387,1.12258,-0.154284,0.988027,0.247904,1.03027,4607,2.02527,1,159
1388,1.01138,-0.155513,0.987834,0.223306,1.02463,4607,2.02527,1,159
1389,2.19168,-0.156742,0.98764,0.484406,1.11115,4607,2.02527,1,159
1390,1.23365,-0.15797,0.987444,0.272476,1.03646,4607,2.02527,1,159
1391,1.29014,-0.159199,0.987247,0.284972,1.03981,4607,2.02527,1,159
1392,0.624284,-0.160427,0.987048,0.137674,1.00943,121,1.28633,2,168
1393,0.922551,-0.161655,0.986847,0.203655,1.02053,4607,2.02527,1,159
1394,1.32718,-0.162883,0.986645,0.293165,1.04209,4607,2.02527,1,159
1395,1.14075,-0.16411,0.986442,0.251924,1.03124,4607,2.02527,1,159
1396,0.949794,-0.165337,0.986237,0.209682,1.02175,4607,2.02527,1,159
1397,1.20802,-0.166564,0.986031,0.266805,1.03498,4607,2.02527,1,159
1398,1.07765,-0.167791,0.985823,0.237966,1.02792,4607,2.02527,1,159
1399,1.12512,-0.169017,0.985613,0.248467,1.03041,4607,2.02527,1,159
1400,1.91501,-0.170244,0.985402,0.423203,1.08586,4607,2.02527,1,159
1401,0.823222,-0.171469,0.985189,0.181682,1.01637,4607,2.02527,1,159
1402,0.711874,-0.172695,0.984975,0.15705,1.01226,4607,2.02527,1,159
1403,0.709976,-0.17392,0.98476,0.15663,1.01219,4607,2.02527,1,159
1404,0.783302,-0.175146,0.984543,0.172851,1.01483,4607,2.02527,1,159
1405,1.10812,-0.17637,0.984324,0.244706,1.02951,4607,2.02527,1,159
1406,2.03995,-0.177595,0.984104,0.450842,1.09693,4607,2.02527,1,159
1407,1.74569,-0.178819,0.983882,0.385748,1.07182,4607,2.02527,1,159
1408,0.988874,-0.180043,0.983659,0.218327,1.02356,4607,2.02527,1,159
1409,0.687684,-0.181267,0.983434,0.151699,1.01144,4607,2.02527,1,159
1410,0.731174,-0.18249,0.983208,0.16132,1.01293,4607,2.02527,1,159
1411,1.29271,-0.183714,0.98298,0.28554,1.03997,4607,2.02527,1,159
